"","lhs","op","rhs","block","group","label","exo","est","se","z","pvalue","ci.lower","ci.upper","std.lv","std.all","std.nox","fmi"
"239","Physical_activity","~1","",1,1,"",0,0.0791711034046671,0.0085975785592406,9.20853503799331,0,0.0623201590743018,0.0960220477350324,0.0791711034046671,0.0894586889473871,0.0791711034046671,0.0839580697029418
"241","EF_BL","=~","MAT_Score.BL",2,2,"b2",0,1.2427798690134,0.00438671310503991,283.305481633973,0,1.23418206931701,1.25137766870978,4.96692408886599,0.59376954328318,0.59376954328318,0.103539343193065
"243","EF_FU1","=~","MAT_Score.FU1",2,2,"b2",0,1.2427798690134,0.00438671310503792,283.305481634102,0,1.23418206931701,1.25137766870978,4.49961896403563,0.555759978680888,0.555759978680888,0.103539343195762
"245","MEM_BL","=~","COG_REYI_SCORE.BL",2,2,"d2",0,1.39947177733203,0.00452024736735666,309.600706244183,0,1.3906122552908,1.40833129937326,2.07802714352962,1,1,0.132904972970843
"247","MEM_FU1","=~","COG_REYI_SCORE.FU1",2,2,"d2",0,1.39947177733203,0.00452024736735663,309.600706244186,0,1.3906122552908,1.40833129937327,2.23875411870998,1,1,0.132904972970272
"248","EF_BL","~1","",2,2,"e2",0,18.5035066123894,0.398112153338227,46.4781254659896,0,17.7232211300388,19.28379209474,4.62978396943531,4.62978396943531,4.62978396943531,0.0548523198802693
"250","MEM_BL","~1","",2,2,"f2",0,3.41884278177184,0.120569481222442,28.3557891027524,0,3.18253094094117,3.6551546226025,2.30245981103895,2.30245981103895,2.30245981103895,0.0675918277243491
"252","EF_BL","~~","EF_BL",2,2,"g2",0,10.2190478174918,0.365550876786999,27.9551998542908,0,9.50258126447223,10.9355143705113,0.639769903340667,0.639769903340667,0.639769903340667,0.0772042482934996
"254","MEM_BL","~~","MEM_BL",2,2,"h2",0,1.93083526931388,0.032275820773208,59.8229641588745,0,1.86757582302692,1.99409471560084,0.87573171927175,0.87573171927175,0.87573171927175,0.068457661598668
"264","Verbal_Fluency_Conservative.BL","~~","Verbal_Fluency_Conservative.FU1",2,2,"",0,7.3701044682241,0.367975339601653,20.0287999630696,0,6.64888605540596,8.09132288104223,7.3701044682241,0.404945540842564,0.404945540842564,0.201964534545748
"265","MAT_Score.BL","~~","MAT_Score.FU1",2,2,"",0,20.4231792034601,0.766201928472143,26.6550871833294,0,18.9214510187695,21.9249073881506,20.4231792034601,0.450802310207414,0.450802310207414,0.235666082462191
"267","COG_REYII_SCORE.BL","~~","COG_REYII_SCORE.FU1",2,2,"",0,0.691720188893708,0.0338507702103563,20.4344002985812,0,0.625373898432469,0.758066479354948,0.691720188893708,0.265336616684839,0.265336616684839,0.297642869858901
"268","Verbal_Fluency_Conservative.BL","~~","Verbal_Fluency_Conservative.BL",2,2,"i2",0,18.2002361425915,0.355547983143839,51.1892543494713,0,17.5033749008537,18.8970973843293,18.2002361425915,0.53258735705294,0.53258735705294,0.132121097994479
"269","Verbal_Fluency_Conservative.FU1","~~","Verbal_Fluency_Conservative.FU1",2,2,"i2",0,18.2002361425915,0.355547983143863,51.1892543494678,0,17.5033749008537,18.8970973843293,18.2002361425915,0.581309304965111,0.581309304965111,0.132121097994609
"270","MAT_Score.BL","~~","MAT_Score.BL",2,2,"j2",0,45.3040695245403,0.719203941840031,62.9919649892813,0,43.8944557009946,46.713683348086,45.3040695245403,0.647437729469284,0.647437729469284,0.125061097572911
"271","MAT_Score.FU1","~~","MAT_Score.FU1",2,2,"j2",0,45.3040695245403,0.719203941840033,62.9919649892811,0,43.8944557009946,46.713683348086,45.3040695245403,0.691130846096619,0.691130846096619,0.125061097571891
"272","COG_REYII_SCORE.BL","~~","COG_REYII_SCORE.BL",2,2,"k2",0,2.60695337694501,0.0311856373987406,83.5946799359084,0,2.54583065080856,2.66807610308147,2.60695337694501,0.541785826856585,0.541785826856585,0.172855673362012
"273","COG_REYII_SCORE.FU1","~~","COG_REYII_SCORE.FU1",2,2,"k2",0,2.60695337694502,0.0311856373987407,83.5946799359084,0,2.54583065080856,2.66807610308148,2.60695337694502,0.504633104834459,0.504633104834459,0.172855673362013
"278","EF_DELTA","~1","",2,2,"l2",0,3.37406636877533,0.545077406733016,6.1900682858939,6.01381611176066e-10,2.30573428279213,4.44239845475853,0.931905966559508,0.931905966559508,0.931905966559508,0.313084829306308
"279","EF_DELTA","~~","EF_DELTA",2,2,"m2",0,0.682533422905026,0.291147048924456,2.34429105644867,0.0190632884402948,0.111895692807971,1.25317115300208,0.0520667974571374,0.0520667974571374,0.0520667974571374,0.33448689983273
"280","MEM_DELTA","~1","",2,2,"n2",0,2.58423097962299,0.140355685803763,18.4120149092934,0,2.30913889042219,2.85932306882379,1.61543346447239,1.61543346447239,1.61543346447239,0.295990353108486
"281","MEM_DELTA","~~","MEM_DELTA",2,2,"o2",0,1.81219101130937,0.033983033285983,53.3263465935764,0,1.74558548998342,1.87879653263533,0.708140552492312,0.708140552492312,0.708140552492312,0.263629350914991
"282","EF_DELTA","~","EF_BL",2,2,"",0,0.794062294391069,0.0231752867324185,34.2633212507487,0,0.74863956706414,0.839485021717998,0.876529139377138,0.876529139377138,0.876529139377138,0.316698924334191
"283","MEM_DELTA","~","MEM_BL",2,2,"",0,0.42410375716713,0.0123997402632099,34.2026323265373,0,0.399800712833588,0.448406801500673,0.393656057045701,0.393656057045701,0.393656057045701,0.317214555148298
"284","MEM_BL","~~","EF_DELTA",2,2,"",0,0.0345100199545409,0.062770126359166,0.549784140262473,0.582467437905741,-0.0885171670144528,0.157537206923535,0.0300614993179261,0.0300614993179261,0.0300614993179261,0.313502410278843
"285","EF_BL","~~","MEM_DELTA",2,2,"",0,0.690732042826204,0.0774764051971977,8.91538580123988,0,0.538881078988065,0.842583006664343,0.16051011341874,0.16051011341874,0.16051011341874,0.303487767366079
"286","EF_BL","~~","MEM_BL",2,2,"",0,1.40740668770243,0.0724446600827963,19.4273351009436,0,1.26541776306791,1.54939561233696,0.316841297504203,0.316841297504203,0.316841297504203,0.0713964247746388
"287","EF_DELTA","~","Multimorbidity",2,2,"",0,0.0242856151933515,0.0241058377506398,1.00745783841123,0.313714808866247,-0.0229609586150685,0.0715321890017714,0.00670760655738584,0.0138707326231945,0.00670760655738584,0.393518745211659
"288","EF_DELTA","~","Education",2,2,"",0,0.0149451483154384,0.022051261785322,0.677745720899579,0.49793293182694,-0.0282745305974571,0.0581648272283339,0.00412780051251007,0.0105449360140103,0.00412780051251007,0.308350385565278
"289","EF_DELTA","~","Income",2,2,"",0,0.055394070740833,0.0575090236935795,0.963223980917925,0.335435133022347,-0.0573215444846435,0.168109685966309,0.0152996590443888,0.0139605089055778,0.0152996590443888,0.345598794262796
"290","EF_DELTA","~","BMI",2,2,"",0,0.026183270021707,0.0082421362700358,3.17675771958491,0.00148931397772012,0.0100289797767656,0.0423375602666485,0.00723173254180058,0.0404498316216441,0.00723173254180058,0.314027235810003
"291","EF_DELTA","~","Source.BL",2,2,"",0,-0.622339401615641,0.0912114487411081,-6.8230404209681,8.91331453090061e-12,-0.801110556125934,-0.443568247105348,-0.171888083458535,-0.0828596259285246,-0.171888083458535,0.295430960728473
"292","EF_DELTA","~","White",2,2,"",0,0.326633318906088,0.291106671061351,1.12203996464667,0.261845447957207,-0.243925272033509,0.897191909845685,0.0902150418802228,0.0142121739746982,0.0902150418802228,0.346426344953662
"293","EF_DELTA","~","Smoking",2,2,"",0,-0.0391620645053384,0.0362257166297876,-1.08105699897007,0.279671759784808,-0.110163164413876,0.031839035403199,-0.0108164326324617,-0.0135813270654851,-0.0108164326324617,0.343369348797919
"294","EF_DELTA","~","Alcohol",2,2,"",0,0.0566593534196294,0.0194463456099354,2.91362472703772,0.00357259088676209,0.0185452163932373,0.0947734904460214,0.0156491259335605,0.0383395718995879,0.0156491259335605,0.330461513031287
"295","EF_DELTA","~","Depression",2,2,"",0,-0.0136451801848866,0.00970588575853605,-1.40586655606224,0.159763753959065,-0.0326683667096775,0.00537800633990428,-0.00376875361633472,-0.0176726505777973,-0.00376875361633472,0.302835376138882
"296","EF_BL","~","Multimorbidity",2,2,"",0,-0.0551250714657697,0.0278740423058086,-1.97764898470726,0.0479683191139337,-0.1097571904887,-0.000492952442839083,-0.0137929084217642,-0.028522505483545,-0.0137929084217642,0.152165525471055
"297","EF_BL","~","Education",2,2,"",0,0.502436078176464,0.0219737180778398,22.8653192143738,0,0.459368382137461,0.545503774215466,0.125715117092984,0.321153568764207,0.125715117092984,0.0539646926600511
"298","EF_BL","~","Income",2,2,"",0,0.30681886642651,0.0688504926308493,4.45630604375713,8.33839716474216e-06,0.171874380552205,0.441763352300815,0.0767695063999728,0.070050017105884,0.0767695063999728,0.158156968230932
"299","EF_BL","~","BMI",2,2,"",0,0.0180851260630698,0.00957547834988431,1.88869165614983,0.058933157313199,-0.000682466637446439,0.0368527187635861,0.00452510048424843,0.0253106087097208,0.00452510048424843,0.0505449053068753
"300","EF_BL","~","Source.BL",2,2,"",0,0.0564030883850677,0.107307600351513,0.525620628923816,0.599151820791102,-0.153915943571315,0.266722120341451,0.0141126825256452,0.00680309868720529,0.0141126825256452,0.0469763055727456
"301","EF_BL","~","White",2,2,"",0,2.71379205414222,0.321328487204097,8.44553832669841,0,2.08399979201545,3.34358431626899,0.679021074861341,0.106970694102527,0.679021074861341,0.0444403397322446
"302","EF_BL","~","Smoking",2,2,"",0,-0.0464643405472912,0.0413212789491675,-1.12446520845714,0.260815722124852,-0.127452559082793,0.0345238779882102,-0.0116258968379644,-0.0145977063558014,-0.0116258968379644,0.0557322091152468
"303","EF_BL","~","Alcohol",2,2,"",0,0.088587710037755,0.0227199532172403,3.89911498455609,9.6544921837971e-05,0.0440574200015291,0.133118000073981,0.0221656342450875,0.0543046896962471,0.0221656342450875,0.0915415625473459
"304","EF_BL","~","Depression",2,2,"",0,-0.0867241298029642,0.0111707725191418,-7.76348543973632,8.21565038222616e-15,-0.108618441619972,-0.0648298179859565,-0.0216993456611164,-0.1017537872398,-0.0216993456611164,0.0552189288627782
"305","EF_BL","~","Age_BL",2,2,"",0,-1.94119211152446,0.0939166393359776,-20.6693097756621,0,-2.12526534217201,-1.7571188808769,-0.485707942164463,-0.284156383106638,-0.485707942164463,0.050229094879074
"306","EF_BL","~","Language_BL",2,2,"",0,-1.26753858168834,0.137130136303835,-9.24332619986534,0,-1.53630871003893,-0.998768453337758,-0.317152306807193,-0.12036255279207,-0.317152306807193,0.040259673197386
"307","EF_DELTA","~","Age_BL",2,2,"",0,-0.777625066315405,0.0914402864559231,-8.50418449520324,0,-0.956844734505039,-0.59840539812577,-0.214777470221663,-0.125652442163106,-0.214777470221663,0.300205449728718
"308","EF_DELTA","~","Language_FU1",2,2,"",0,-0.236086932479652,0.118274933745667,-1.99608594148378,0.0459245690079315,-0.467901542895021,-0.00427232206428341,-0.0652064295594682,-0.0247419547498892,-0.0652064295594682,0.272584228207273
"309","EF_BL","~","Material_deprivation",2,2,"c111b",0,-4.9724606054935,1.37999211258553,-3.60325291727733,0.000314259473191747,-7.67719544511047,-2.26772576587653,-1.2441651672958,-0.0516540500004342,-1.2441651672958,0.103052958306197
"310","EF_BL","~","Social_deprivation",2,2,"c121b",0,0.568729516025078,1.32608772503445,0.42887774714173,0.668012195280645,-2.03035466538311,3.16781369743326,0.142302475492649,0.0058138617476725,0.142302475492649,0.104767957203012
"311","EF_BL","~","Physical_activity",2,2,"b11b",0,0.494777298388752,0.0923695565500537,5.35649749623556,8.48506753747813e-08,0.313736294282711,0.675818302494793,0.123798804870151,0.0770338293856164,0.123798804870151,0.152198792976508
"312","EF_DELTA","~","Material_deprivation",2,2,"c211b",0,-0.18636166052082,1.17301333402178,-0.158874289929735,0.873767917055627,-2.48542554858876,2.11270222754711,-0.0514724739810992,-0.00213698455362207,-0.0514724739810992,0.330975383153902
"313","EF_DELTA","~","Social_deprivation",2,2,"c221b",0,-0.362588839313913,1.11766219117173,-0.324417200633568,0.745622199120663,-2.55316648089262,1.8279888022648,-0.100145837643131,-0.00409152442813334,-0.100145837643131,0.326230252825058
"314","EF_DELTA","~","Physical_activity",2,2,"b21b",0,0.198817799555851,0.0752650772948332,2.64156773236317,0.00825233047382268,0.0513009587643545,0.346334640347347,0.0549128183662788,0.0341695114548814,0.0549128183662788,0.303509486192798
"315","MEM_DELTA","~","Multimorbidity",2,2,"",0,-0.00962426371096318,0.0094930808980569,-1.01381878173324,0.3106692315624,-0.0282303603734799,0.00898183295155349,-0.00601624150170405,-0.0124410512979202,-0.00601624150170405,0.382561542413205
"316","MEM_DELTA","~","Education",2,2,"",0,0.0371547950413232,0.00751616064139135,4.94332104036102,7.68028521447306e-07,0.0224233908821787,0.0518861992004677,0.0232259034694038,0.0593332127388863,0.0232259034694038,0.302334382499053
"317","MEM_DELTA","~","Income",2,2,"",0,0.0832457986348306,0.0228028571328012,3.65067404273143,0.000261553004301085,0.038553019909928,0.127938577359733,0.0520379369924023,0.047483155062646,0.0520379369924023,0.350701351180768
"318","MEM_DELTA","~","BMI",2,2,"",0,0.000400909189442035,0.00323983874821146,0.123743562750879,0.901518318621472,-0.00594905807276976,0.00675087645165383,0.000250613093777573,0.00140177438627426,0.000250613093777573,0.29882442169281
"319","MEM_DELTA","~","Source.BL",2,2,"",0,-0.168970733210897,0.0361609162853338,-4.67274479102257,2.9720097052266e-06,-0.239844826778119,-0.0980966396436745,-0.105625611293129,-0.0509174252462456,-0.105625611293129,0.279363423479867
"320","MEM_DELTA","~","White",2,2,"",0,0.315077091298624,0.111046069088619,2.83735474730926,0.00454890393079688,0.0974307952601854,0.532723387337064,0.19695843025869,0.0310281680114546,0.19695843025869,0.323108068754985
"321","MEM_DELTA","~","Smoking",2,2,"",0,-0.0216030873098205,0.0142568999377438,-1.51527242276762,0.129703429060203,-0.0495460977189898,0.00633992309934868,-0.0135043463418638,-0.0169563247612719,-0.0135043463418638,0.328909497713441
"322","MEM_DELTA","~","Alcohol",2,2,"",0,0.00593471041954971,0.00763977296652202,0.776817641774958,0.43726636681888,-0.00903896944489617,0.0209083902839956,0.00370985793812139,0.009088965464252,0.00370985793812139,0.320051740198651
"323","MEM_DELTA","~","Depression",2,2,"",0,-0.00773651178253813,0.00374534046587217,-2.06563644961889,0.0388628200410834,-0.015077244205488,-0.000395779359588211,-0.00483618536049758,-0.0226781113084951,-0.00483618536049758,0.288172202810454
"324","MEM_BL","~","Multimorbidity",2,2,"",0,-0.00748605419542228,0.00836990324353691,-0.894401521451623,0.371107098730572,-0.0238907631068396,0.00891865471599504,-0.00504157108952711,-0.0104255197417113,-0.00504157108952711,0.153718247276919
"325","MEM_BL","~","Education",2,2,"",0,0.0897163237460753,0.00661162649115372,13.5694785339303,0,0.0767577739441831,0.102674873547968,0.0604205115604768,0.154351070602384,0.0604205115604768,0.0582609592711379
"326","MEM_BL","~","Income",2,2,"",0,0.0736542147291396,0.0208877398041722,3.52619361499455,0.000421578643392095,0.0327149969945183,0.114593432463761,0.0496032956623961,0.0452616132707126,0.0496032956623961,0.17650423422501
"327","MEM_BL","~","BMI",2,2,"",0,0.00703990909741607,0.00290440304088442,2.4238747165312,0.0153559020140435,0.001347383740694,0.0127324344541381,0.00474110943521291,0.0265188289591254,0.00474110943521291,0.0709085806503473
"328","MEM_BL","~","Source.BL",2,2,"",0,0.386173270970481,0.0324706868974102,11.8929812661672,0,0.32253189409828,0.449814647842681,0.260072923284931,0.125369628329853,0.260072923284931,0.0619191562137142
"329","MEM_BL","~","White",2,2,"",0,0.290150740207362,0.09708103226186,2.98874799172642,0.00280123071467742,0.0998754133921453,0.480426067022579,0.195405422569454,0.0307835124085368,0.195405422569454,0.0576368098992615
"330","MEM_BL","~","Smoking",2,2,"",0,-0.0298012409232749,0.0124397037585243,-2.3956551941885,0.0165906891365282,-0.05418261226833,-0.00541986957821975,-0.0200699955876207,-0.0252002840067875,-0.0200699955876207,0.0618153233002873
"331","MEM_BL","~","Alcohol",2,2,"",0,0.0215903396527227,0.00689928009726359,3.12936123020805,0.00175186798010807,0.00806799914283205,0.0351126801626133,0.0145402677251253,0.0356229250281113,0.0145402677251253,0.112835933275942
"332","MEM_BL","~","Depression",2,2,"",0,-0.015781549261445,0.00336151161063725,-4.6947775552836,2.66896997325183e-06,-0.0223699909519072,-0.00919310757098274,-0.0106282696367737,-0.0498386773609219,-0.0106282696367737,0.0607667322614546
"333","MEM_BL","~","Age_BL",2,2,"",0,-0.505650814184046,0.0283677729688038,-17.8248329447685,0,-0.56125062752451,-0.450051000843582,-0.34053647751375,-0.199225924400093,-0.34053647751375,0.0605255016567078
"334","MEM_BL","~","Language_BL",2,2,"",0,-0.124488031038101,0.0411018582980017,-3.02876892172425,0.00245552424259277,-0.205046192999853,-0.0439298690763494,-0.0838379260809562,-0.0318173526955657,-0.0838379260809562,0.0353229516300986
"335","MEM_DELTA","~","Age_BL",2,2,"",0,-0.538204581744028,0.0321644853645642,-16.7328833539171,0,-0.601245814639839,-0.475163348848216,-0.336438073429686,-0.196828212565596,-0.336438073429686,0.288150381226557
"336","MEM_DELTA","~","Language_FU1",2,2,"",0,0.0177948931547409,0.0451892176560877,0.393786263134026,0.693738847124829,-0.0707743459407325,0.106364132250214,0.0111237989659395,0.00422081890576659,0.0111237989659395,0.250726546369266
"337","MEM_BL","~","Material_deprivation",2,2,"c112b",0,0.0564302289331242,0.416294056331438,0.135553770405496,0.892174053884526,-0.759491128454582,0.87235158632083,0.0380036002061814,0.0015777968366638,0.0380036002061814,0.112435434008787
"338","MEM_BL","~","Social_deprivation",2,2,"c122b",0,-0.418465928493166,0.399479641659719,-1.04752754547031,0.294856334689716,-1.20143163870318,0.36449978171685,-0.281820792632434,-0.0115139748645419,-0.281820792632434,0.111769128224072
"339","MEM_BL","~","Physical_activity",2,2,"b12b",0,0.166164128964877,0.0278918964393788,5.95743388500039,2.56229326645041e-09,0.111497016483174,0.220831241446581,0.111905183536882,0.0696330212960298,0.111905183536882,0.163707278996833
"340","MEM_DELTA","~","Material_deprivation",2,2,"c212b",0,-0.0330357081105367,0.459253513604284,-0.0719334901790254,0.942654837766762,-0.933156054548408,0.867084638327335,-0.0206510133285719,-0.000857368863132686,-0.0206510133285719,0.31569521948469
"341","MEM_DELTA","~","Social_deprivation",2,2,"c222b",0,-0.509973123164441,0.442232374776771,-1.15317908016541,0.248836888246323,-1.37673265052453,0.356786404195648,-0.318790253517325,-0.0130243866386635,-0.318790253517325,0.318675851453326
"342","MEM_DELTA","~","Physical_activity",2,2,"b22b",0,0.14507800339441,0.0293983067534423,4.9349101841528,8.0187652184982e-07,0.0874583809512028,0.202697625837618,0.0906899822384919,0.05643185833718,0.0906899822384919,0.29034432162698
"343","EF_DELTA","~~","MEM_DELTA",2,2,"",0,0.423592827953674,0.0599380348232116,7.06717911594982,1.58117963167115e-12,0.306116438396072,0.541069217511277,0.380876914918812,0.380876914918812,0.380876914918812,0.32642050648185
"344","Multimorbidity","~~","Multimorbidity",2,2,"",0,4.27625543500931,0.0677505417239476,63.1176567182753,0,4.1434668132973,4.40904405672133,4.27625543500931,1,4.27625543500931,0.110030636386914
"345","Multimorbidity","~~","Education",2,2,"",0,-0.465153606960701,0.0590907527811468,-7.8718510945948,3.5527136788005e-15,-0.580969354231109,-0.349337859690293,-0.465153606960701,-0.0880520203342376,-0.465153606960701,0.10037015825095
"346","Multimorbidity","~~","Income",2,2,"",0,-0.278259845413296,0.0223497822801202,-12.4502262225974,0,-0.322064613744643,-0.234455077081949,-0.278259845413296,-0.147468486332384,-0.278259845413296,0.186542118157118
"347","Multimorbidity","~~","BMI",2,2,"",0,2.3093970391817,0.132767875529441,17.3942456333843,0,2.0491767848401,2.5696172935233,2.3093970391817,0.199660623405056,2.3093970391817,0.118434188726904
"348","Multimorbidity","~~","Source.BL",2,2,"",0,-0.0130043284253396,0.0109826585594206,-1.18407836818207,0.236382042194762,-0.0345299436563045,0.00852128680562539,-0.0130043284253396,-0.013045445369561,-0.0130043284253396,0.0796448947352626
"349","Multimorbidity","~~","White",2,2,"",0,-0.00805665080734785,0.00360636914832871,-2.23400613636059,0.025482669304898,-0.0151250044530285,-0.000988297161667193,-0.00805665080734785,-0.0247309705975279,-0.00805665080734785,0.0880100346369344
"350","Multimorbidity","~~","Smoking",2,2,"",0,0.189591840409916,0.0290065580294824,6.53617158634313,6.31135144146810e-11,0.13274003135666,0.246443649463173,0.189591840409916,0.0730179548192536,0.189591840409916,0.100202916853919
"351","Multimorbidity","~~","Alcohol",2,2,"",0,-0.835490225006044,0.0583339669368948,-14.3225340033855,0,-0.949822699277708,-0.72115775073438,-0.835490225006044,-0.164912045982752,-0.835490225006044,0.134548030269057
"352","Multimorbidity","~~","Depression",2,2,"",0,2.16065042268958,0.111673768980519,19.3478776834916,0,1.94177385746992,2.37952698790924,2.16065042268958,0.222817215604871,2.16065042268958,0.11604459275981
"353","Multimorbidity","~~","Age_BL",2,2,"",0,0.199343411800279,0.0136287940384168,14.6266361673946,0,0.172631466332268,0.22605535726829,0.199343411800279,0.164773685702934,0.199343411800279,0.0959905238264388
"354","Multimorbidity","~~","Language_BL",2,2,"",0,-0.00377530887717066,0.00879702200081619,-0.429157603200309,0.667808534462006,-0.0210171551699769,0.0134665374156355,-0.00377530887717066,-0.0048105768175164,-0.00377530887717066,0.111031545433415
"355","Multimorbidity","~~","Language_FU1",2,2,"",0,-0.000515355042645914,0.00884627947126538,-0.0582566992507865,0.953544157895306,-0.0178537442035021,0.0168230341182103,-0.000515355042645914,-0.00065679694288913,-0.000515355042645914,0.12119375600509
"356","Multimorbidity","~~","Material_deprivation",2,2,"",0,0.00492734328864317,0.000983551579532275,5.00974569222526,5.45020066855528e-07,0.00299961761582243,0.00685506896146391,0.00492734328864317,0.0573924362909787,0.00492734328864317,0.146155808965522
"357","Multimorbidity","~~","Social_deprivation",2,2,"",0,0.00634838140290831,0.00096691180349283,6.56562613050714,5.18147746930708e-11,0.00445326909183569,0.00824349371398093,0.00634838140290831,0.0751413418275121,0.00634838140290831,0.142413934101971
"358","Multimorbidity","~~","Physical_activity",2,2,"",0,-0.284311510543842,0.0153508296688333,-18.5209214535861,0,-0.314398583827564,-0.254224437260119,-0.284311510543842,-0.220951822377089,-0.284311510543842,0.176987981531437
"359","Education","~~","Education",2,2,"",0,6.52605149523178,0.0977091760007077,66.7905693441168,0,6.33454502931131,6.71755796115225,6.52605149523178,1,6.52605149523178,0.00347085809227055
"360","Education","~~","Income",2,2,"",0,0.847758931421979,0.0273570834788386,30.988644388125,0,0.7941400330814,0.901377829762559,0.847758931421979,0.363686875098858,0.847758931421979,0.0818984773702609
"361","Education","~~","BMI",2,2,"",0,-1.20836652536357,0.152162387807226,-7.94129576156791,1.99840144432528e-15,-1.50659932526735,-0.910133725459794,-1.20836652536357,-0.0845666399475815,-1.20836652536357,0.00801446824003915
"362","Education","~~","Source.BL",2,2,"",0,-0.0867190870266341,0.0130694361205865,-6.6352584936727,3.2393421278698e-11,-0.11233471112123,-0.0611034629320378,-0.0867190870266341,-0.0704193885419052,-0.0867190870266341,0.00342342449399757
"363","Education","~~","White",2,2,"",0,-0.014903326104973,0.00427086827595855,-3.48953073286441,0.000483869416296079,-0.0232740741085664,-0.00653257810137955,-0.014903326104973,-0.0370319342120023,-0.014903326104973,0.00686726053952824
"364","Education","~~","Smoking",2,2,"",0,-0.326755575998992,0.0342382698370047,-9.54357733479378,0,-0.393861351772485,-0.259649800225498,-0.326755575998992,-0.101868427212915,-0.326755575998992,0.00948832856434134
"365","Education","~~","Alcohol",2,2,"",0,1.21538581933473,0.0692278863781135,17.5563040116009,0,1.0797016553078,1.35106998336166,1.21538581933473,0.194192182578686,1.21538581933473,0.0526654043367134
"366","Education","~~","Depression",2,2,"",0,-1.235436977655,0.127923689058736,-9.65760905384574,0,-1.48616280097962,-0.984711154330374,-1.235436977655,-0.103131516364385,-1.235436977655,0.0101298085578423
"367","Education","~~","Age_BL",2,2,"",0,-0.217946308107449,0.0159847082190382,-13.6346754110825,0,-0.249275760520145,-0.186616855694752,-0.217946308107449,-0.145828382031483,-0.217946308107449,0.00282081400310163
"368","Education","~~","Language_BL",2,2,"",0,-0.113507368826691,0.0103425772629216,-10.9747663412307,0,-0.13377844776934,-0.0932362898840414,-0.113507368826691,-0.117077999417761,-0.113507368826691,0.00508799165482654
"369","Education","~~","Language_FU1",2,2,"",0,-0.109549518138902,0.010385051006714,-10.5487703496186,0,-0.129903844089673,-0.0891951921881306,-0.109549518138902,-0.113016443339838,-0.109549518138902,0.0144238729283975
"370","Education","~~","Material_deprivation",2,2,"",0,-0.0292670434482631,0.00119345906458334,-24.522871639909,0,-0.0316061802318694,-0.0269279066646569,-0.0292670434482631,-0.27594800830047,-0.0292670434482631,0.0507657574115722
"371","Education","~~","Social_deprivation",2,2,"",0,-0.00701939966914248,0.00113924319412068,-6.16145850628531,7.20779658180959e-10,-0.00925227529925138,-0.00478652403903359,-0.00701939966914248,-0.0672546748994513,-0.00701939966914248,0.058302891764391
"372","Education","~~","Physical_activity",2,2,"",0,0.160409434127252,0.0178090147916714,9.00720427287588,0,0.125504406535435,0.195314461719069,0.160409434127252,0.100911258705617,0.160409434127252,0.101182348009941
"373","Income","~~","Income",2,2,"",0,0.832604962086109,0.0132046226415454,63.054051954995,0,0.806724377279238,0.858485546892981,0.832604962086109,1,0.832604962086109,0.111857188008564
"374","Income","~~","BMI",2,2,"",0,-0.519164545771271,0.0571432004298608,-9.08532497070249,0,-0.631163160575152,-0.40716593096739,-0.519164545771271,-0.101721127818563,-0.519164545771271,0.0997480849537342
"375","Income","~~","Source.BL",2,2,"",0,-0.0469633418285148,0.00490580244461897,-9.57301937015982,0,-0.0565785379352366,-0.0373481457217931,-0.0469633418285148,-0.106768292298759,-0.0469633418285148,0.0918672000256636
"376","Income","~~","White",2,2,"",0,0.00506369848330479,0.00161092154675514,3.14335511465754,0.00167023077161321,0.00190635026974517,0.00822104669686442,0.00506369848330479,0.0352262797977699,0.00506369848330479,0.10951905145549
"377","Income","~~","Smoking",2,2,"",0,-0.103857723742641,0.0127904765442651,-8.11992605460884,4.44089209850063e-16,-0.128926597114505,-0.0787888503707774,-0.103857723742641,-0.0906486089884033,-0.103857723742641,0.0964268353488457
"378","Income","~~","Alcohol",2,2,"",0,0.614639918911463,0.0261387502886421,23.5145105303117,0,0.563408909744839,0.665870928078087,0.614639918911463,0.27494390189607,0.614639918911463,0.121267206761747
"379","Income","~~","Depression",2,2,"",0,-0.645286472629984,0.048370921029142,-13.3403801064946,0,-0.740091735746134,-0.550481209513835,-0.645286472629984,-0.150809645483011,-0.645286472629984,0.106119040603145
"380","Income","~~","Age_BL",2,2,"",0,-0.0760033807445377,0.00598379238498713,-12.7015404035782,0,-0.0877313983100775,-0.0642753631789979,-0.0760033807445377,-0.142374168976102,-0.0760033807445377,0.0930367408770372
"381","Income","~~","Language_BL",2,2,"",0,-0.0518995203996967,0.00387346677920457,-13.3987260916575,0,-0.05949137578225,-0.0443076650171434,-0.0518995203996967,-0.149871940873268,-0.0518995203996967,0.0872362973026665
"382","Income","~~","Language_FU1",2,2,"",0,-0.0505305199542966,0.00388760349253518,-12.9978584625009,0,-0.0581500827858377,-0.0429109571227555,-0.0505305199542966,-0.145945491031031,-0.0505305199542966,0.0951546521764276
"383","Income","~~","Material_deprivation",2,2,"",0,-0.0114300196288734,0.000448030770145144,-25.5116844433933,0,-0.0123081438023236,-0.0105518954554232,-0.0114300196288734,-0.301717943214957,-0.0114300196288734,0.128836688011909
"384","Income","~~","Social_deprivation",2,2,"",0,-0.00919871232490625,0.00043731193168755,-21.0346703539718,0,-0.0100558279610235,-0.00834159668878901,-0.00919871232490625,-0.246748939495851,-0.00919871232490625,0.138838907751455
